quality_id,line_id,measurement_date,total_produced,passed_inspection,failed_inspection,first_pass_yield,rework_count,scrap_count,created_date
5189,9,2024-09-16,188,173,15,92.02,10,7,2024-09-16 00:00:00
5190,10,2024-09-16,184,177,7,96.2,3,1,2024-09-16 00:00:00
5191,11,2024-09-16,305,296,9,97.05,1,2,2024-09-16 00:00:00
5192,12,2024-09-16,400,378,22,94.5,4,7,2024-09-16 00:00:00
5193,13,2024-09-16,672,655,17,97.47,13,2,2024-09-16 00:00:00
5194,14,2024-09-16,745,706,39,94.77,11,6,2024-09-16 00:00:00
5195,15,2024-09-16,437,416,21,95.19,0,10,2024-09-16 00:00:00
5196,16,2024-09-16,697,653,44,93.69,39,19,2024-09-16 00:00:00
5197,17,2024-09-16,878,848,30,96.58,13,2,2024-09-16 00:00:00
5198,18,2024-09-16,714,695,19,97.34,0,7,2024-09-16 00:00:00
5199,19,2024-09-16,812,781,31,96.18,31,12,2024-09-16 00:00:00
5200,20,2024-09-16,683,657,26,96.19,18,3,2024-09-16 00:00:00
5201,1,2024-09-17,783,751,32,95.91,6,3,2024-09-17 00:00:00
5202,2,2024-09-17,742,714,28,96.23,17,13,2024-09-17 00:00:00
5203,3,2024-09-17,798,761,37,95.36,24,3,2024-09-17 00:00:00
5204,4,2024-09-17,277,259,18,93.5,2,9,2024-09-17 00:00:00
5205,5,2024-09-17,812,787,25,96.92,1,2,2024-09-17 00:00:00
5206,6,2024-09-17,396,367,29,92.68,10,1,2024-09-17 00:00:00
5207,7,2024-09-17,606,596,10,98.35,5,4,2024-09-17 00:00:00
5208,8,2024-09-17,878,833,45,94.87,13,14,2024-09-17 00:00:00
5209,9,2024-09-17,315,297,18,94.29,6,2,2024-09-17 00:00:00
5210,10,2024-09-17,1000,955,45,95.5,8,16,2024-09-17 00:00:00
5211,11,2024-09-17,893,876,17,98.1,12,6,2024-09-17 00:00:00
5212,12,2024-09-17,544,520,24,95.59,17,5,2024-09-17 00:00:00
5213,13,2024-09-17,932,895,37,96.03,17,6,2024-09-17 00:00:00
5214,14,2024-09-17,171,158,13,92.4,2,0,2024-09-17 00:00:00
5215,15,2024-09-17,160,155,5,96.88,5,1,2024-09-17 00:00:00
5216,16,2024-09-17,463,455,8,98.27,1,2,2024-09-17 00:00:00
5217,17,2024-09-17,817,789,28,96.57,26,7,2024-09-17 00:00:00
5218,18,2024-09-17,311,304,7,97.75,6,2,2024-09-17 00:00:00
5219,19,2024-09-17,800,783,17,97.88,6,1,2024-09-17 00:00:00
5220,20,2024-09-17,118,111,7,94.07,7,3,2024-09-17 00:00:00
5221,1,2024-09-18,167,161,6,96.41,1,0,2024-09-18 00:00:00
5222,2,2024-09-18,777,759,18,97.68,14,5,2024-09-18 00:00:00
5223,3,2024-09-18,687,653,34,95.05,34,10,2024-09-18 00:00:00
5224,4,2024-09-18,661,627,34,94.86,28,6,2024-09-18 00:00:00
5225,5,2024-09-18,439,432,7,98.41,4,1,2024-09-18 00:00:00
5226,6,2024-09-18,361,356,5,98.61,1,0,2024-09-18 00:00:00
5227,7,2024-09-18,368,354,14,96.2,12,5,2024-09-18 00:00:00
5228,8,2024-09-18,271,264,7,97.42,2,2,2024-09-18 00:00:00
5229,9,2024-09-18,824,811,13,98.42,8,3,2024-09-18 00:00:00
5230,10,2024-09-18,146,138,8,94.52,0,4,2024-09-18 00:00:00
5231,11,2024-09-18,624,579,45,92.79,2,21,2024-09-18 00:00:00
5232,12,2024-09-18,379,350,29,92.35,18,13,2024-09-18 00:00:00
5233,13,2024-09-18,989,963,26,97.37,23,13,2024-09-18 00:00:00
5234,14,2024-09-18,733,706,27,96.32,10,1,2024-09-18 00:00:00
5235,15,2024-09-18,917,909,8,99.13,1,2,2024-09-18 00:00:00
5236,16,2024-09-18,102,96,6,94.12,0,2,2024-09-18 00:00:00
5237,17,2024-09-18,114,110,4,96.49,1,2,2024-09-18 00:00:00
5238,18,2024-09-18,372,355,17,95.43,8,2,2024-09-18 00:00:00
5239,19,2024-09-18,715,694,21,97.06,7,6,2024-09-18 00:00:00
5240,20,2024-09-18,360,333,27,92.5,5,2,2024-09-18 00:00:00
5241,1,2024-09-19,923,877,46,95.02,28,4,2024-09-19 00:00:00
5242,2,2024-09-19,427,415,12,97.19,11,1,2024-09-19 00:00:00
5243,3,2024-09-19,816,785,31,96.2,11,9,2024-09-19 00:00:00
5244,4,2024-09-19,448,419,29,93.53,29,11,2024-09-19 00:00:00
5245,5,2024-09-19,507,466,41,91.91,18,4,2024-09-19 00:00:00
5246,6,2024-09-19,359,330,29,91.92,2,7,2024-09-19 00:00:00
5247,7,2024-09-19,389,378,11,97.17,4,1,2024-09-19 00:00:00
5248,8,2024-09-19,476,461,15,96.85,12,5,2024-09-19 00:00:00
5249,9,2024-09-19,869,840,29,96.66,14,12,2024-09-19 00:00:00
5250,10,2024-09-19,932,923,9,99.03,6,4,2024-09-19 00:00:00
5251,11,2024-09-19,976,910,66,93.24,12,6,2024-09-19 00:00:00
5252,12,2024-09-19,269,250,19,92.94,12,6,2024-09-19 00:00:00
5253,13,2024-09-19,225,222,3,98.67,1,0,2024-09-19 00:00:00
5254,14,2024-09-19,719,704,15,97.91,0,2,2024-09-19 00:00:00
5255,15,2024-09-19,108,104,4,96.3,3,2,2024-09-19 00:00:00
5256,16,2024-09-19,822,757,65,92.09,55,15,2024-09-19 00:00:00
5257,17,2024-09-19,466,459,7,98.5,1,2,2024-09-19 00:00:00
5258,18,2024-09-19,737,682,55,92.54,30,10,2024-09-19 00:00:00
5259,19,2024-09-19,764,715,49,93.59,7,14,2024-09-19 00:00:00
5260,20,2024-09-19,156,145,11,92.95,5,1,2024-09-19 00:00:00
5261,1,2024-09-20,344,329,15,95.64,15,0,2024-09-20 00:00:00
5262,2,2024-09-20,644,611,33,94.88,19,7,2024-09-20 00:00:00
5263,3,2024-09-20,578,564,14,97.58,14,5,2024-09-20 00:00:00
5264,4,2024-09-20,663,632,31,95.32,23,6,2024-09-20 00:00:00
5265,5,2024-09-20,578,535,43,92.56,8,1,2024-09-20 00:00:00
5266,6,2024-09-20,801,743,58,92.76,14,7,2024-09-20 00:00:00
5267,7,2024-09-20,332,306,26,92.17,6,13,2024-09-20 00:00:00
5268,8,2024-09-20,290,274,16,94.48,12,6,2024-09-20 00:00:00
5269,9,2024-09-20,378,360,18,95.24,8,1,2024-09-20 00:00:00
5270,10,2024-09-20,295,291,4,98.64,1,0,2024-09-20 00:00:00
5271,11,2024-09-20,202,191,11,94.55,9,3,2024-09-20 00:00:00
5272,12,2024-09-20,615,576,39,93.66,18,17,2024-09-20 00:00:00
5273,13,2024-09-20,868,849,19,97.81,9,2,2024-09-20 00:00:00
5274,14,2024-09-20,244,232,12,95.08,6,1,2024-09-20 00:00:00
5275,15,2024-09-20,188,178,10,94.68,3,0,2024-09-20 00:00:00
5276,16,2024-09-20,707,697,10,98.59,9,0,2024-09-20 00:00:00
5277,17,2024-09-20,311,301,10,96.78,10,2,2024-09-20 00:00:00
5278,18,2024-09-20,808,777,31,96.16,15,2,2024-09-20 00:00:00
5279,19,2024-09-20,464,455,9,98.06,5,1,2024-09-20 00:00:00
5280,20,2024-09-20,979,960,19,98.06,12,6,2024-09-20 00:00:00
5281,1,2024-09-21,608,563,45,92.6,25,9,2024-09-21 00:00:00
5282,2,2024-09-21,528,520,8,98.48,3,2,2024-09-21 00:00:00
5283,3,2024-09-21,185,180,5,97.3,2,1,2024-09-21 00:00:00
5284,4,2024-09-21,272,253,19,93.01,4,3,2024-09-21 00:00:00
5285,5,2024-09-21,242,238,4,98.35,1,1,2024-09-21 00:00:00
5286,6,2024-09-21,623,603,20,96.79,5,9,2024-09-21 00:00:00
5287,7,2024-09-21,557,544,13,97.67,9,1,2024-09-21 00:00:00
5288,8,2024-09-21,829,778,51,93.85,26,11,2024-09-21 00:00:00
5289,9,2024-09-21,548,522,26,95.26,17,3,2024-09-21 00:00:00
5290,10,2024-09-21,756,708,48,93.65,11,3,2024-09-21 00:00:00
5291,11,2024-09-21,785,757,28,96.43,0,10,2024-09-21 00:00:00
5292,12,2024-09-21,496,467,29,94.15,13,4,2024-09-21 00:00:00
5293,13,2024-09-21,190,176,14,92.63,14,1,2024-09-21 00:00:00
5294,14,2024-09-21,431,405,26,93.97,4,4,2024-09-21 00:00:00
5295,15,2024-09-21,367,364,3,99.18,1,0,2024-09-21 00:00:00
5296,16,2024-09-21,563,555,8,98.58,0,0,2024-09-21 00:00:00
5297,17,2024-09-21,509,475,34,93.32,31,0,2024-09-21 00:00:00
5298,18,2024-09-21,294,284,10,96.6,9,0,2024-09-21 00:00:00
5299,19,2024-09-21,358,332,26,92.74,0,10,2024-09-21 00:00:00
5300,20,2024-09-21,454,421,33,92.73,25,6,2024-09-21 00:00:00
5301,1,2024-09-22,940,930,10,98.94,4,1,2024-09-22 00:00:00
5302,2,2024-09-22,575,569,6,98.96,5,0,2024-09-22 00:00:00
5303,3,2024-09-22,291,287,4,98.63,3,1,2024-09-22 00:00:00
5304,4,2024-09-22,800,754,46,94.25,18,6,2024-09-22 00:00:00
5305,5,2024-09-22,496,474,22,95.56,16,10,2024-09-22 00:00:00
5306,6,2024-09-22,886,847,39,95.6,27,15,2024-09-22 00:00:00
5307,7,2024-09-22,774,729,45,94.19,30,20,2024-09-22 00:00:00
5308,8,2024-09-22,976,965,11,98.87,6,4,2024-09-22 00:00:00
5309,9,2024-09-22,626,595,31,95.05,12,0,2024-09-22 00:00:00
5310,10,2024-09-22,906,839,67,92.6,29,13,2024-09-22 00:00:00
5311,11,2024-09-22,325,302,23,92.92,19,8,2024-09-22 00:00:00
5312,12,2024-09-22,854,837,17,98.01,17,2,2024-09-22 00:00:00
5313,13,2024-09-22,931,863,68,92.7,57,0,2024-09-22 00:00:00
5314,14,2024-09-22,275,266,9,96.73,6,3,2024-09-22 00:00:00
5315,15,2024-09-22,223,215,8,96.41,6,0,2024-09-22 00:00:00
5316,16,2024-09-22,403,396,7,98.26,4,0,2024-09-22 00:00:00
5317,17,2024-09-22,977,938,39,96.01,7,9,2024-09-22 00:00:00
5318,18,2024-09-22,852,813,39,95.42,27,3,2024-09-22 00:00:00
5319,19,2024-09-22,525,512,13,97.52,12,1,2024-09-22 00:00:00
5320,20,2024-09-22,657,618,39,94.06,20,4,2024-09-22 00:00:00
5321,1,2024-09-23,507,467,40,92.11,26,16,2024-09-23 00:00:00
5322,2,2024-09-23,288,283,5,98.26,4,1,2024-09-23 00:00:00
5323,3,2024-09-23,679,640,39,94.26,25,2,2024-09-23 00:00:00
5324,4,2024-09-23,414,405,9,97.83,0,4,2024-09-23 00:00:00
5325,5,2024-09-23,489,463,26,94.68,21,5,2024-09-23 00:00:00
5326,6,2024-09-23,729,679,50,93.14,12,5,2024-09-23 00:00:00
5327,7,2024-09-23,849,802,47,94.46,28,16,2024-09-23 00:00:00
5328,8,2024-09-23,713,658,55,92.29,35,16,2024-09-23 00:00:00
5329,9,2024-09-23,443,434,9,97.97,0,3,2024-09-23 00:00:00
5330,10,2024-09-23,682,628,54,92.08,3,26,2024-09-23 00:00:00
5331,11,2024-09-23,820,808,12,98.54,3,2,2024-09-23 00:00:00
5332,12,2024-09-23,853,832,21,97.54,15,1,2024-09-23 00:00:00
5333,13,2024-09-23,180,168,12,93.33,2,3,2024-09-23 00:00:00
5334,14,2024-09-23,317,292,25,92.11,20,2,2024-09-23 00:00:00
5335,15,2024-09-23,339,334,5,98.53,5,1,2024-09-23 00:00:00
5336,16,2024-09-23,753,725,28,96.28,10,11,2024-09-23 00:00:00
5337,17,2024-09-23,993,974,19,98.09,4,9,2024-09-23 00:00:00
5338,18,2024-09-23,741,690,51,93.12,2,14,2024-09-23 00:00:00
5339,19,2024-09-23,256,238,18,92.97,1,3,2024-09-23 00:00:00
5340,20,2024-09-23,348,329,19,94.54,17,2,2024-09-23 00:00:00
5341,1,2024-09-24,327,306,21,93.58,17,9,2024-09-24 00:00:00
5342,2,2024-09-24,791,749,42,94.69,6,3,2024-09-24 00:00:00
5343,3,2024-09-24,346,334,12,96.53,9,4,2024-09-24 00:00:00
5344,4,2024-09-24,609,595,14,97.7,7,3,2024-09-24 00:00:00
5345,5,2024-09-24,654,642,12,98.17,7,4,2024-09-24 00:00:00
5346,6,2024-09-24,261,248,13,95.02,7,3,2024-09-24 00:00:00
5347,7,2024-09-24,548,542,6,98.91,6,1,2024-09-24 00:00:00
5348,8,2024-09-24,351,333,18,94.87,17,4,2024-09-24 00:00:00
5349,9,2024-09-24,286,265,21,92.66,12,6,2024-09-24 00:00:00
5350,10,2024-09-24,436,404,32,92.66,16,8,2024-09-24 00:00:00
5351,11,2024-09-24,915,876,39,95.74,21,14,2024-09-24 00:00:00
5352,12,2024-09-24,377,352,25,93.37,12,2,2024-09-24 00:00:00
5353,13,2024-09-24,939,865,74,92.12,67,4,2024-09-24 00:00:00
5354,14,2024-09-24,416,403,13,96.88,13,4,2024-09-24 00:00:00
5355,15,2024-09-24,751,707,44,94.14,36,19,2024-09-24 00:00:00
5356,16,2024-09-24,741,688,53,92.85,32,22,2024-09-24 00:00:00
5357,17,2024-09-24,549,510,39,92.9,11,18,2024-09-24 00:00:00
5358,18,2024-09-24,626,579,47,92.49,13,0,2024-09-24 00:00:00
5359,19,2024-09-24,877,807,70,92.02,34,15,2024-09-24 00:00:00
5360,20,2024-09-24,762,713,49,93.57,7,9,2024-09-24 00:00:00
5361,1,2024-09-25,186,179,7,96.24,1,0,2024-09-25 00:00:00
5362,2,2024-09-25,817,810,7,99.14,7,3,2024-09-25 00:00:00
5363,3,2024-09-25,355,350,5,98.59,0,2,2024-09-25 00:00:00
5364,4,2024-09-25,445,442,3,99.33,3,1,2024-09-25 00:00:00
5365,5,2024-09-25,685,679,6,99.12,0,2,2024-09-25 00:00:00
5366,6,2024-09-25,389,364,25,93.57,5,7,2024-09-25 00:00:00
5367,7,2024-09-25,199,195,4,97.99,4,0,2024-09-25 00:00:00
5368,8,2024-09-25,684,657,27,96.05,20,0,2024-09-25 00:00:00
5369,9,2024-09-25,245,238,7,97.14,4,2,2024-09-25 00:00:00
5370,10,2024-09-25,880,870,10,98.86,6,0,2024-09-25 00:00:00
5371,11,2024-09-25,790,749,41,94.81,13,13,2024-09-25 00:00:00
5372,12,2024-09-25,928,866,62,93.32,53,3,2024-09-25 00:00:00
5373,13,2024-09-25,632,616,16,97.47,10,1,2024-09-25 00:00:00
5374,14,2024-09-25,770,746,24,96.88,7,2,2024-09-25 00:00:00
5375,15,2024-09-25,346,331,15,95.66,6,7,2024-09-25 00:00:00
5376,16,2024-09-25,114,113,1,99.12,1,0,2024-09-25 00:00:00
5377,17,2024-09-25,829,804,25,96.98,2,0,2024-09-25 00:00:00
5378,18,2024-09-25,348,332,16,95.4,5,2,2024-09-25 00:00:00
5379,19,2024-09-25,524,515,9,98.28,5,4,2024-09-25 00:00:00
5380,20,2024-09-25,374,347,27,92.78,10,2,2024-09-25 00:00:00
5381,1,2024-09-26,468,463,5,98.93,4,0,2024-09-26 00:00:00
5382,2,2024-09-26,639,604,35,94.52,27,7,2024-09-26 00:00:00
5383,3,2024-09-26,422,403,19,95.5,2,1,2024-09-26 00:00:00
5384,4,2024-09-26,521,490,31,94.05,17,13,2024-09-26 00:00:00
5385,5,2024-09-26,520,510,10,98.08,4,3,2024-09-26 00:00:00
5386,6,2024-09-26,208,204,4,98.08,1,2,2024-09-26 00:00:00
5387,7,2024-09-26,734,678,56,92.37,6,24,2024-09-26 00:00:00
5388,8,2024-09-26,160,157,3,98.12,0,1,2024-09-26 00:00:00
5389,9,2024-09-26,633,619,14,97.79,14,5,2024-09-26 00:00:00
5390,10,2024-09-26,801,744,57,92.88,6,17,2024-09-26 00:00:00
5391,11,2024-09-26,476,456,20,95.8,3,0,2024-09-26 00:00:00
5392,12,2024-09-26,196,184,12,93.88,0,1,2024-09-26 00:00:00
5393,13,2024-09-26,295,288,7,97.63,5,1,2024-09-26 00:00:00
5394,14,2024-09-26,445,430,15,96.63,12,2,2024-09-26 00:00:00
5395,15,2024-09-26,622,599,23,96.3,3,4,2024-09-26 00:00:00
5396,16,2024-09-26,149,143,6,95.97,6,1,2024-09-26 00:00:00
5397,17,2024-09-26,809,758,51,93.7,27,7,2024-09-26 00:00:00
5398,18,2024-09-26,931,862,69,92.59,63,24,2024-09-26 00:00:00
5399,19,2024-09-26,504,465,39,92.26,28,3,2024-09-26 00:00:00
5400,20,2024-09-26,506,486,20,96.05,5,7,2024-09-26 00:00:00
5401,1,2024-09-27,641,632,9,98.6,8,4,2024-09-27 00:00:00
5402,2,2024-09-27,381,375,6,98.43,4,3,2024-09-27 00:00:00
5403,3,2024-09-27,191,183,8,95.81,3,4,2024-09-27 00:00:00
5404,4,2024-09-27,335,315,20,94.03,14,0,2024-09-27 00:00:00
5405,5,2024-09-27,456,452,4,99.12,0,2,2024-09-27 00:00:00
5406,6,2024-09-27,937,915,22,97.65,22,4,2024-09-27 00:00:00
5407,7,2024-09-27,585,548,37,93.68,0,17,2024-09-27 00:00:00
5408,8,2024-09-27,131,122,9,93.13,8,1,2024-09-27 00:00:00
5409,9,2024-09-27,196,183,13,93.37,11,0,2024-09-27 00:00:00
5410,10,2024-09-27,813,766,47,94.22,32,5,2024-09-27 00:00:00
5411,11,2024-09-27,418,404,14,96.65,13,1,2024-09-27 00:00:00
5412,12,2024-09-27,950,926,24,97.47,23,3,2024-09-27 00:00:00
5413,13,2024-09-27,121,113,8,93.39,4,2,2024-09-27 00:00:00
5414,14,2024-09-27,490,471,19,96.12,17,9,2024-09-27 00:00:00
5415,15,2024-09-27,403,375,28,93.05,10,9,2024-09-27 00:00:00
5416,16,2024-09-27,522,488,34,93.49,1,0,2024-09-27 00:00:00
5417,17,2024-09-27,193,186,7,96.37,6,1,2024-09-27 00:00:00
5418,18,2024-09-27,352,331,21,94.03,0,0,2024-09-27 00:00:00
5419,19,2024-09-27,364,337,27,92.58,11,1,2024-09-27 00:00:00
5420,20,2024-09-27,782,724,58,92.58,40,1,2024-09-27 00:00:00
5421,1,2024-09-28,319,294,25,92.16,24,6,2024-09-28 00:00:00
5422,2,2024-09-28,979,929,50,94.89,30,0,2024-09-28 00:00:00
5423,3,2024-09-28,496,482,14,97.18,1,6,2024-09-28 00:00:00
5424,4,2024-09-28,801,780,21,97.38,17,4,2024-09-28 00:00:00
5425,5,2024-09-28,975,927,48,95.08,44,17,2024-09-28 00:00:00
5426,6,2024-09-28,790,780,10,98.73,10,0,2024-09-28 00:00:00
5427,7,2024-09-28,713,683,30,95.79,4,9,2024-09-28 00:00:00
5428,8,2024-09-28,886,849,37,95.82,4,16,2024-09-28 00:00:00
5429,9,2024-09-28,208,199,9,95.67,9,3,2024-09-28 00:00:00
5430,10,2024-09-28,718,668,50,93.04,49,8,2024-09-28 00:00:00
5431,11,2024-09-28,360,355,5,98.61,0,1,2024-09-28 00:00:00
5432,12,2024-09-28,478,455,23,95.19,9,7,2024-09-28 00:00:00
5433,13,2024-09-28,874,834,40,95.42,5,7,2024-09-28 00:00:00
5434,14,2024-09-28,899,865,34,96.22,12,12,2024-09-28 00:00:00
5435,15,2024-09-28,256,236,20,92.19,18,1,2024-09-28 00:00:00
5436,16,2024-09-28,517,475,42,91.88,42,8,2024-09-28 00:00:00
5437,17,2024-09-28,698,677,21,96.99,9,1,2024-09-28 00:00:00
5438,18,2024-09-28,588,573,15,97.45,5,3,2024-09-28 00:00:00
5439,19,2024-09-28,169,166,3,98.22,0,0,2024-09-28 00:00:00
5440,20,2024-09-28,549,507,42,92.35,24,13,2024-09-28 00:00:00
5441,1,2024-09-29,943,904,39,95.86,24,7,2024-09-29 00:00:00
5442,2,2024-09-29,937,892,45,95.2,6,22,2024-09-29 00:00:00
5443,3,2024-09-29,658,644,14,97.87,12,3,2024-09-29 00:00:00
5444,4,2024-09-29,962,909,53,94.49,16,23,2024-09-29 00:00:00
5445,5,2024-09-29,836,826,10,98.8,10,0,2024-09-29 00:00:00
5446,6,2024-09-29,926,907,19,97.95,15,0,2024-09-29 00:00:00
5447,7,2024-09-29,897,883,14,98.44,5,7,2024-09-29 00:00:00
5448,8,2024-09-29,190,186,4,97.89,1,1,2024-09-29 00:00:00
5449,9,2024-09-29,425,403,22,94.82,11,6,2024-09-29 00:00:00
5450,10,2024-09-29,977,965,12,98.77,4,0,2024-09-29 00:00:00
5451,11,2024-09-29,796,757,39,95.1,25,12,2024-09-29 00:00:00
5452,12,2024-09-29,529,504,25,95.27,10,7,2024-09-29 00:00:00
5453,13,2024-09-29,891,872,19,97.87,3,1,2024-09-29 00:00:00
5454,14,2024-09-29,941,874,67,92.88,4,31,2024-09-29 00:00:00
5455,15,2024-09-29,118,109,9,92.37,0,2,2024-09-29 00:00:00
5456,16,2024-09-29,741,710,31,95.82,12,11,2024-09-29 00:00:00
5457,17,2024-09-29,683,650,33,95.17,11,13,2024-09-29 00:00:00
5458,18,2024-09-29,286,270,16,94.41,10,2,2024-09-29 00:00:00
5459,19,2024-09-29,453,432,21,95.36,2,5,2024-09-29 00:00:00
5460,20,2024-09-29,128,124,4,96.88,1,0,2024-09-29 00:00:00
5461,1,2024-09-30,455,448,7,98.46,4,0,2024-09-30 00:00:00
5462,2,2024-09-30,960,920,40,95.83,4,16,2024-09-30 00:00:00
5463,3,2024-09-30,541,524,17,96.86,16,3,2024-09-30 00:00:00
5464,4,2024-09-30,869,800,69,92.06,32,13,2024-09-30 00:00:00
5465,5,2024-09-30,386,382,4,98.96,1,2,2024-09-30 00:00:00
5466,6,2024-09-30,717,706,11,98.47,7,4,2024-09-30 00:00:00
5467,7,2024-09-30,482,451,31,93.57,7,0,2024-09-30 00:00:00
5468,8,2024-09-30,166,161,5,96.99,1,2,2024-09-30 00:00:00
5469,9,2024-09-30,657,632,25,96.19,6,0,2024-09-30 00:00:00
5470,10,2024-09-30,678,624,54,92.04,0,1,2024-09-30 00:00:00
5471,11,2024-09-30,353,337,16,95.47,13,5,2024-09-30 00:00:00
5472,12,2024-09-30,667,629,38,94.3,36,0,2024-09-30 00:00:00
5473,13,2024-09-30,208,205,3,98.56,0,1,2024-09-30 00:00:00
5474,14,2024-09-30,543,513,30,94.48,0,4,2024-09-30 00:00:00
5475,15,2024-09-30,954,902,52,94.55,35,15,2024-09-30 00:00:00
5476,16,2024-09-30,138,133,5,96.38,4,0,2024-09-30 00:00:00
5477,17,2024-09-30,725,684,41,94.34,3,4,2024-09-30 00:00:00
5478,18,2024-09-30,798,789,9,98.87,9,4,2024-09-30 00:00:00
5479,19,2024-09-30,107,100,7,93.46,3,3,2024-09-30 00:00:00
5480,20,2024-09-30,719,707,12,98.33,12,4,2024-09-30 00:00:00
5481,1,2024-10-01,881,848,33,96.25,7,16,2024-10-01 00:00:00
5482,2,2024-10-01,883,825,58,93.43,33,13,2024-10-01 00:00:00
5483,3,2024-10-01,373,358,15,95.98,6,6,2024-10-01 00:00:00
5484,4,2024-10-01,236,224,12,94.92,6,0,2024-10-01 00:00:00
5485,5,2024-10-01,522,507,15,97.13,12,7,2024-10-01 00:00:00
5486,6,2024-10-01,787,781,6,99.24,0,3,2024-10-01 00:00:00
5487,7,2024-10-01,826,788,38,95.4,11,19,2024-10-01 00:00:00
5488,8,2024-10-01,520,506,14,97.31,10,4,2024-10-01 00:00:00
5489,9,2024-10-01,789,772,17,97.85,12,1,2024-10-01 00:00:00
5490,10,2024-10-01,466,458,8,98.28,8,4,2024-10-01 00:00:00
5491,11,2024-10-01,573,566,7,98.78,1,2,2024-10-01 00:00:00
5492,12,2024-10-01,198,192,6,96.97,2,2,2024-10-01 00:00:00
5493,13,2024-10-01,952,887,65,93.17,56,30,2024-10-01 00:00:00
5494,14,2024-10-01,136,128,8,94.12,8,3,2024-10-01 00:00:00
5495,15,2024-10-01,445,440,5,98.88,0,1,2024-10-01 00:00:00
5496,16,2024-10-01,540,503,37,93.15,18,17,2024-10-01 00:00:00
5497,17,2024-10-01,182,174,8,95.6,8,4,2024-10-01 00:00:00
5498,18,2024-10-01,775,760,15,98.06,12,7,2024-10-01 00:00:00
5499,19,2024-10-01,628,623,5,99.2,5,1,2024-10-01 00:00:00
5500,20,2024-10-01,984,907,77,92.17,28,36,2024-10-01 00:00:00
5501,1,2024-10-02,215,212,3,98.6,1,1,2024-10-02 00:00:00
5502,2,2024-10-02,163,155,8,95.09,4,0,2024-10-02 00:00:00
5503,3,2024-10-02,405,399,6,98.52,0,0,2024-10-02 00:00:00
5504,4,2024-10-02,346,325,21,93.93,19,10,2024-10-02 00:00:00
5505,5,2024-10-02,908,871,37,95.93,19,6,2024-10-02 00:00:00
5506,6,2024-10-02,665,660,5,99.25,5,0,2024-10-02 00:00:00
5507,7,2024-10-02,658,638,20,96.96,2,4,2024-10-02 00:00:00
5508,8,2024-10-02,117,110,7,94.02,2,2,2024-10-02 00:00:00
5509,9,2024-10-02,586,562,24,95.9,21,11,2024-10-02 00:00:00
5510,10,2024-10-02,300,293,7,97.67,7,1,2024-10-02 00:00:00
5511,11,2024-10-02,320,304,16,95.0,5,7,2024-10-02 00:00:00
5512,12,2024-10-02,332,311,21,93.67,16,10,2024-10-02 00:00:00
5513,13,2024-10-02,684,629,55,91.96,19,10,2024-10-02 00:00:00
5514,14,2024-10-02,895,843,52,94.19,25,20,2024-10-02 00:00:00
5515,15,2024-10-02,612,576,36,94.12,15,5,2024-10-02 00:00:00
5516,16,2024-10-02,955,883,72,92.46,5,20,2024-10-02 00:00:00
5517,17,2024-10-02,403,399,4,99.01,3,2,2024-10-02 00:00:00
5518,18,2024-10-02,528,489,39,92.61,29,6,2024-10-02 00:00:00
5519,19,2024-10-02,158,154,4,97.47,3,2,2024-10-02 00:00:00
5520,20,2024-10-02,103,99,4,96.12,0,2,2024-10-02 00:00:00
5521,1,2024-10-03,991,965,26,97.38,19,10,2024-10-03 00:00:00
5522,2,2024-10-03,748,724,24,96.79,16,12,2024-10-03 00:00:00
5523,3,2024-10-03,943,933,10,98.94,4,3,2024-10-03 00:00:00
5524,4,2024-10-03,556,529,27,95.14,14,0,2024-10-03 00:00:00
5525,5,2024-10-03,711,684,27,96.2,3,1,2024-10-03 00:00:00
5526,6,2024-10-03,870,802,68,92.18,44,25,2024-10-03 00:00:00
5527,7,2024-10-03,846,839,7,99.17,5,3,2024-10-03 00:00:00
5528,8,2024-10-03,809,768,41,94.93,4,1,2024-10-03 00:00:00
5529,9,2024-10-03,843,815,28,96.68,1,2,2024-10-03 00:00:00
5530,10,2024-10-03,639,589,50,92.18,29,24,2024-10-03 00:00:00
5531,11,2024-10-03,981,945,36,96.33,21,11,2024-10-03 00:00:00
5532,12,2024-10-03,123,113,10,91.87,0,2,2024-10-03 00:00:00
5533,13,2024-10-03,404,379,25,93.81,11,6,2024-10-03 00:00:00
5534,14,2024-10-03,971,954,17,98.25,12,3,2024-10-03 00:00:00
5535,15,2024-10-03,142,140,2,98.59,1,1,2024-10-03 00:00:00
5536,16,2024-10-03,260,248,12,95.38,6,1,2024-10-03 00:00:00
5537,17,2024-10-03,921,908,13,98.59,13,1,2024-10-03 00:00:00
5538,18,2024-10-03,122,113,9,92.62,7,2,2024-10-03 00:00:00
5539,19,2024-10-03,653,628,25,96.17,17,3,2024-10-03 00:00:00
5540,20,2024-10-03,677,658,19,97.19,10,3,2024-10-03 00:00:00
5541,1,2024-10-04,570,525,45,92.11,14,20,2024-10-04 00:00:00
5542,2,2024-10-04,589,573,16,97.28,0,7,2024-10-04 00:00:00
5543,3,2024-10-04,289,265,24,91.7,6,2,2024-10-04 00:00:00
5544,4,2024-10-04,849,798,51,93.99,38,6,2024-10-04 00:00:00
5545,5,2024-10-04,950,929,21,97.79,7,10,2024-10-04 00:00:00
