schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
992,1,3,2024-06-22,Day,404,396,98.0,Scheduled,2024-06-22 00:00:00
993,10,9,2024-06-22,Swing,345,331,95.9,Scheduled,2024-06-22 00:00:00
994,11,5,2024-06-22,Night,237,225,94.9,In Progress,2024-06-22 00:00:00
995,19,14,2024-06-22,Night,301,280,93.0,Completed,2024-06-22 00:00:00
996,9,15,2024-06-23,Day,268,275,102.6,In Progress,2024-06-23 00:00:00
997,6,12,2024-06-23,Swing,468,491,104.9,Completed,2024-06-23 00:00:00
998,9,16,2024-06-23,Swing,281,269,95.7,Delayed,2024-06-23 00:00:00
999,15,1,2024-06-23,Night,324,292,90.1,Delayed,2024-06-23 00:00:00
1000,16,15,2024-06-23,Swing,189,176,93.1,Completed,2024-06-23 00:00:00
1001,20,17,2024-06-23,Night,272,235,86.4,Delayed,2024-06-23 00:00:00
1002,5,18,2024-06-23,Swing,282,293,103.9,Completed,2024-06-23 00:00:00
1003,20,5,2024-06-23,Night,254,242,95.3,Completed,2024-06-23 00:00:00
1004,13,9,2024-06-24,Day,401,398,99.3,Scheduled,2024-06-24 00:00:00
1005,7,28,2024-06-24,Swing,63,53,84.1,Completed,2024-06-24 00:00:00
1006,14,2,2024-06-24,Swing,380,362,95.3,Scheduled,2024-06-24 00:00:00
1007,18,17,2024-06-24,Day,423,420,99.3,Completed,2024-06-24 00:00:00
1008,13,13,2024-06-24,Swing,88,86,97.7,Scheduled,2024-06-24 00:00:00
1009,12,21,2024-06-24,Day,495,477,96.4,Completed,2024-06-24 00:00:00
1010,4,29,2024-06-25,Day,348,332,95.4,In Progress,2024-06-25 00:00:00
1011,12,8,2024-06-25,Swing,118,113,95.8,In Progress,2024-06-25 00:00:00
1012,1,3,2024-06-25,Night,92,93,101.1,Delayed,2024-06-25 00:00:00
1013,18,22,2024-06-25,Swing,93,97,104.3,Delayed,2024-06-25 00:00:00
1014,1,30,2024-06-25,Night,60,57,95.0,Completed,2024-06-25 00:00:00
1015,17,25,2024-06-25,Night,291,247,84.9,Scheduled,2024-06-25 00:00:00
1016,12,6,2024-06-26,Day,496,510,102.8,Scheduled,2024-06-26 00:00:00
1017,2,16,2024-06-26,Swing,289,283,97.9,Completed,2024-06-26 00:00:00
1018,14,18,2024-06-26,Night,195,174,89.2,In Progress,2024-06-26 00:00:00
1019,13,15,2024-06-26,Night,424,397,93.6,Completed,2024-06-26 00:00:00
1020,14,3,2024-06-26,Night,381,393,103.1,Completed,2024-06-26 00:00:00
1021,3,2,2024-06-26,Night,217,226,104.1,Completed,2024-06-26 00:00:00
1022,4,16,2024-06-27,Night,396,373,94.2,In Progress,2024-06-27 00:00:00
1023,1,12,2024-06-27,Day,64,63,98.4,Completed,2024-06-27 00:00:00
1024,19,16,2024-06-27,Day,228,224,98.2,Completed,2024-06-27 00:00:00
1025,2,3,2024-06-28,Day,399,388,97.2,Completed,2024-06-28 00:00:00
1026,16,12,2024-06-28,Night,367,378,103.0,Delayed,2024-06-28 00:00:00
1027,15,22,2024-06-28,Night,292,263,90.1,In Progress,2024-06-28 00:00:00
1028,20,14,2024-06-28,Swing,377,337,89.4,Delayed,2024-06-28 00:00:00
1029,15,24,2024-06-28,Swing,493,492,99.8,In Progress,2024-06-28 00:00:00
1030,12,5,2024-06-28,Swing,475,475,100.0,Delayed,2024-06-28 00:00:00
1031,6,2,2024-06-28,Swing,440,439,99.8,Completed,2024-06-28 00:00:00
1032,12,25,2024-06-28,Night,257,233,90.7,Completed,2024-06-28 00:00:00
1033,12,3,2024-06-29,Day,199,170,85.4,Completed,2024-06-29 00:00:00
1034,20,25,2024-06-29,Day,284,294,103.5,Scheduled,2024-06-29 00:00:00
1035,13,24,2024-06-29,Night,454,424,93.4,Delayed,2024-06-29 00:00:00
1036,4,24,2024-06-29,Night,279,258,92.5,Scheduled,2024-06-29 00:00:00
1037,17,11,2024-06-29,Swing,442,456,103.2,Scheduled,2024-06-29 00:00:00
1038,15,10,2024-06-29,Night,442,383,86.7,Completed,2024-06-29 00:00:00
1039,13,17,2024-06-30,Night,316,287,90.8,Completed,2024-06-30 00:00:00
1040,20,2,2024-06-30,Night,190,171,90.0,Completed,2024-06-30 00:00:00
1041,11,17,2024-06-30,Swing,158,164,103.8,Completed,2024-06-30 00:00:00
1042,12,15,2024-06-30,Swing,195,194,99.5,In Progress,2024-06-30 00:00:00
1043,20,19,2024-06-30,Night,219,187,85.4,Scheduled,2024-06-30 00:00:00
1044,8,11,2024-07-01,Day,143,128,89.5,Scheduled,2024-07-01 00:00:00
1045,4,29,2024-07-01,Day,427,413,96.7,Completed,2024-07-01 00:00:00
1046,17,12,2024-07-01,Night,404,421,104.2,Completed,2024-07-01 00:00:00
1047,14,29,2024-07-01,Night,323,290,89.8,Delayed,2024-07-01 00:00:00
1048,11,20,2024-07-02,Day,392,411,104.8,Completed,2024-07-02 00:00:00
1049,19,14,2024-07-02,Day,89,79,88.8,Delayed,2024-07-02 00:00:00
1050,15,24,2024-07-02,Night,390,347,89.0,Completed,2024-07-02 00:00:00
1051,18,1,2024-07-02,Day,383,346,90.3,Completed,2024-07-02 00:00:00
1052,14,9,2024-07-02,Day,125,122,97.6,In Progress,2024-07-02 00:00:00
1053,16,22,2024-07-02,Day,365,380,104.1,Completed,2024-07-02 00:00:00
1054,10,18,2024-07-02,Day,221,225,101.8,Delayed,2024-07-02 00:00:00
1055,16,30,2024-07-03,Night,495,508,102.6,Completed,2024-07-03 00:00:00
1056,3,28,2024-07-03,Swing,417,405,97.1,Scheduled,2024-07-03 00:00:00
1057,18,9,2024-07-03,Swing,399,359,90.0,In Progress,2024-07-03 00:00:00
1058,6,19,2024-07-03,Day,247,210,85.0,Scheduled,2024-07-03 00:00:00
1059,18,30,2024-07-03,Swing,103,97,94.2,Scheduled,2024-07-03 00:00:00
1060,3,9,2024-07-03,Swing,456,467,102.4,Completed,2024-07-03 00:00:00
1061,11,18,2024-07-03,Day,284,251,88.4,In Progress,2024-07-03 00:00:00
1062,6,14,2024-07-04,Swing,459,403,87.8,Scheduled,2024-07-04 00:00:00
1063,17,21,2024-07-04,Night,367,379,103.3,Scheduled,2024-07-04 00:00:00
1064,17,15,2024-07-04,Swing,351,368,104.8,In Progress,2024-07-04 00:00:00
1065,17,9,2024-07-04,Swing,200,181,90.5,In Progress,2024-07-04 00:00:00
1066,1,4,2024-07-04,Night,85,76,89.4,Completed,2024-07-04 00:00:00
1067,7,14,2024-07-05,Day,347,363,104.6,In Progress,2024-07-05 00:00:00
1068,15,11,2024-07-05,Night,358,335,93.6,Completed,2024-07-05 00:00:00
1069,9,13,2024-07-05,Day,407,393,96.6,Delayed,2024-07-05 00:00:00
1070,5,27,2024-07-05,Swing,358,306,85.5,Delayed,2024-07-05 00:00:00
1071,16,20,2024-07-05,Day,196,197,100.5,Scheduled,2024-07-05 00:00:00
1072,12,14,2024-07-05,Day,418,421,100.7,Completed,2024-07-05 00:00:00
1073,13,5,2024-07-05,Night,234,218,93.2,Completed,2024-07-05 00:00:00
1074,2,26,2024-07-05,Swing,409,423,103.4,Completed,2024-07-05 00:00:00
1075,9,17,2024-07-06,Day,264,242,91.7,In Progress,2024-07-06 00:00:00
1076,2,5,2024-07-06,Night,168,146,86.9,Completed,2024-07-06 00:00:00
1077,10,8,2024-07-06,Day,280,273,97.5,Completed,2024-07-06 00:00:00
1078,6,26,2024-07-06,Night,159,161,101.3,Scheduled,2024-07-06 00:00:00
1079,6,10,2024-07-06,Swing,84,80,95.2,Scheduled,2024-07-06 00:00:00
1080,14,7,2024-07-06,Day,496,508,102.4,Completed,2024-07-06 00:00:00
1081,7,18,2024-07-06,Night,116,113,97.4,Completed,2024-07-06 00:00:00
1082,6,18,2024-07-06,Swing,301,288,95.7,Delayed,2024-07-06 00:00:00
1083,11,23,2024-07-07,Swing,252,235,93.3,In Progress,2024-07-07 00:00:00
1084,11,17,2024-07-07,Swing,368,376,102.2,Scheduled,2024-07-07 00:00:00
1085,11,23,2024-07-07,Swing,168,154,91.7,Completed,2024-07-07 00:00:00
1086,18,22,2024-07-08,Night,64,56,87.5,Completed,2024-07-08 00:00:00
1087,6,30,2024-07-08,Night,223,195,87.4,Delayed,2024-07-08 00:00:00
1088,14,19,2024-07-08,Day,410,392,95.6,In Progress,2024-07-08 00:00:00
1089,9,13,2024-07-08,Night,477,496,104.0,Delayed,2024-07-08 00:00:00
1090,6,18,2024-07-08,Night,319,319,100.0,Completed,2024-07-08 00:00:00
1091,10,15,2024-07-08,Day,404,411,101.7,In Progress,2024-07-08 00:00:00
1092,3,22,2024-07-08,Day,128,109,85.2,Completed,2024-07-08 00:00:00
1093,15,3,2024-07-09,Night,326,313,96.0,Completed,2024-07-09 00:00:00
1094,1,7,2024-07-09,Swing,157,156,99.4,Scheduled,2024-07-09 00:00:00
1095,10,5,2024-07-09,Swing,317,297,93.7,Scheduled,2024-07-09 00:00:00
1096,14,18,2024-07-09,Night,329,305,92.7,In Progress,2024-07-09 00:00:00
1097,17,15,2024-07-09,Night,145,136,93.8,Scheduled,2024-07-09 00:00:00
1098,5,1,2024-07-09,Night,64,63,98.4,Scheduled,2024-07-09 00:00:00
1099,9,15,2024-07-09,Day,279,268,96.1,Completed,2024-07-09 00:00:00
1100,8,27,2024-07-10,Day,143,140,97.9,In Progress,2024-07-10 00:00:00
1101,12,16,2024-07-10,Day,376,367,97.6,In Progress,2024-07-10 00:00:00
1102,5,28,2024-07-10,Swing,267,236,88.4,Scheduled,2024-07-10 00:00:00
1103,2,2,2024-07-10,Swing,379,376,99.2,In Progress,2024-07-10 00:00:00
1104,12,23,2024-07-10,Night,159,145,91.2,Scheduled,2024-07-10 00:00:00
1105,5,25,2024-07-10,Swing,161,138,85.7,Completed,2024-07-10 00:00:00
1106,5,6,2024-07-11,Night,375,368,98.1,In Progress,2024-07-11 00:00:00
1107,15,30,2024-07-11,Day,467,483,103.4,In Progress,2024-07-11 00:00:00
1108,9,2,2024-07-11,Night,413,364,88.1,Completed,2024-07-11 00:00:00
1109,10,30,2024-07-11,Swing,219,201,91.8,Delayed,2024-07-11 00:00:00
1110,8,19,2024-07-11,Swing,359,357,99.4,Scheduled,2024-07-11 00:00:00
1111,4,4,2024-07-11,Swing,382,327,85.6,Scheduled,2024-07-11 00:00:00
1112,3,12,2024-07-11,Night,335,320,95.5,Scheduled,2024-07-11 00:00:00
1113,10,13,2024-07-11,Night,376,378,100.5,Scheduled,2024-07-11 00:00:00
1114,11,13,2024-07-12,Night,320,297,92.8,Completed,2024-07-12 00:00:00
1115,9,17,2024-07-12,Night,202,210,104.0,In Progress,2024-07-12 00:00:00
1116,16,24,2024-07-12,Day,432,425,98.4,Completed,2024-07-12 00:00:00
1117,20,28,2024-07-12,Day,145,143,98.6,Completed,2024-07-12 00:00:00
1118,12,18,2024-07-13,Swing,328,318,97.0,Scheduled,2024-07-13 00:00:00
1119,14,29,2024-07-13,Day,64,54,84.4,Completed,2024-07-13 00:00:00
1120,11,19,2024-07-13,Night,396,385,97.2,In Progress,2024-07-13 00:00:00
1121,2,16,2024-07-13,Swing,131,122,93.1,Completed,2024-07-13 00:00:00
1122,11,7,2024-07-13,Day,375,360,96.0,Completed,2024-07-13 00:00:00
1123,8,19,2024-07-14,Night,417,358,85.9,Completed,2024-07-14 00:00:00
1124,17,16,2024-07-14,Day,405,353,87.2,Scheduled,2024-07-14 00:00:00
1125,8,12,2024-07-14,Swing,123,117,95.1,Delayed,2024-07-14 00:00:00
1126,18,25,2024-07-14,Day,369,317,85.9,Completed,2024-07-14 00:00:00
1127,4,12,2024-07-15,Day,394,336,85.3,Completed,2024-07-15 00:00:00
1128,7,11,2024-07-15,Swing,284,257,90.5,Scheduled,2024-07-15 00:00:00
1129,15,16,2024-07-15,Day,60,52,86.7,Delayed,2024-07-15 00:00:00
1130,11,30,2024-07-15,Swing,442,416,94.1,In Progress,2024-07-15 00:00:00
1131,20,12,2024-07-15,Swing,361,338,93.6,Delayed,2024-07-15 00:00:00
1132,12,16,2024-07-15,Swing,391,402,102.8,Delayed,2024-07-15 00:00:00
1133,12,12,2024-07-15,Day,225,218,96.9,In Progress,2024-07-15 00:00:00
1134,13,5,2024-07-16,Night,382,343,89.8,Completed,2024-07-16 00:00:00
1135,17,12,2024-07-16,Swing,276,240,87.0,Completed,2024-07-16 00:00:00
1136,12,6,2024-07-16,Night,336,300,89.3,In Progress,2024-07-16 00:00:00
1137,12,5,2024-07-16,Day,117,116,99.1,Scheduled,2024-07-16 00:00:00
1138,17,6,2024-07-16,Day,392,393,100.3,Scheduled,2024-07-16 00:00:00
1139,3,20,2024-07-17,Night,210,182,86.7,Completed,2024-07-17 00:00:00
1140,12,16,2024-07-17,Swing,97,88,90.7,In Progress,2024-07-17 00:00:00
1141,7,2,2024-07-17,Night,213,187,87.8,Completed,2024-07-17 00:00:00
1142,20,29,2024-07-17,Swing,292,285,97.6,Scheduled,2024-07-17 00:00:00
1143,18,5,2024-07-17,Swing,153,130,85.0,Completed,2024-07-17 00:00:00
1144,12,22,2024-07-17,Day,146,148,101.4,Completed,2024-07-17 00:00:00
1145,6,24,2024-07-17,Swing,420,435,103.6,In Progress,2024-07-17 00:00:00
1146,6,19,2024-07-17,Day,54,53,98.1,Scheduled,2024-07-17 00:00:00
1147,1,19,2024-07-18,Swing,198,193,97.5,Completed,2024-07-18 00:00:00
1148,3,27,2024-07-18,Night,140,141,100.7,Completed,2024-07-18 00:00:00
1149,6,12,2024-07-18,Swing,235,233,99.1,Delayed,2024-07-18 00:00:00
1150,2,23,2024-07-18,Day,212,204,96.2,In Progress,2024-07-18 00:00:00
1151,3,5,2024-07-19,Night,361,372,103.0,Completed,2024-07-19 00:00:00
1152,14,1,2024-07-19,Day,128,117,91.4,Delayed,2024-07-19 00:00:00
1153,4,7,2024-07-19,Swing,354,307,86.7,Completed,2024-07-19 00:00:00
1154,12,16,2024-07-19,Day,184,185,100.5,Completed,2024-07-19 00:00:00
1155,20,14,2024-07-19,Night,159,154,96.9,Completed,2024-07-19 00:00:00
1156,14,3,2024-07-19,Day,286,267,93.4,Scheduled,2024-07-19 00:00:00
1157,4,25,2024-07-20,Day,198,200,101.0,Completed,2024-07-20 00:00:00
1158,20,3,2024-07-20,Night,63,63,100.0,Completed,2024-07-20 00:00:00
1159,8,2,2024-07-20,Day,307,266,86.6,In Progress,2024-07-20 00:00:00
1160,18,2,2024-07-20,Day,353,360,102.0,Delayed,2024-07-20 00:00:00
1161,18,21,2024-07-21,Night,358,307,85.8,Completed,2024-07-21 00:00:00
1162,14,10,2024-07-21,Swing,346,320,92.5,Completed,2024-07-21 00:00:00
1163,19,4,2024-07-21,Night,146,127,87.0,Delayed,2024-07-21 00:00:00
1164,17,5,2024-07-21,Day,494,478,96.8,Completed,2024-07-21 00:00:00
1165,18,24,2024-07-21,Night,148,135,91.2,Completed,2024-07-21 00:00:00
1166,5,8,2024-07-21,Swing,98,91,92.9,Scheduled,2024-07-21 00:00:00
1167,10,30,2024-07-21,Night,300,258,86.0,Completed,2024-07-21 00:00:00
1168,7,23,2024-07-22,Night,93,79,84.9,Delayed,2024-07-22 00:00:00
1169,17,26,2024-07-22,Swing,97,94,96.9,In Progress,2024-07-22 00:00:00
1170,1,4,2024-07-22,Day,68,62,91.2,Completed,2024-07-22 00:00:00
1171,8,9,2024-07-22,Swing,450,396,88.0,Delayed,2024-07-22 00:00:00
1172,16,3,2024-07-22,Swing,238,222,93.3,Delayed,2024-07-22 00:00:00
1173,12,2,2024-07-22,Night,293,294,100.3,Scheduled,2024-07-22 00:00:00
1174,5,12,2024-07-23,Night,227,227,100.0,Scheduled,2024-07-23 00:00:00
1175,13,25,2024-07-23,Night,127,113,89.0,Completed,2024-07-23 00:00:00
1176,7,22,2024-07-23,Swing,110,102,92.7,Delayed,2024-07-23 00:00:00
1177,2,11,2024-07-23,Night,422,365,86.5,Scheduled,2024-07-23 00:00:00
1178,7,25,2024-07-23,Night,483,504,104.3,Delayed,2024-07-23 00:00:00
1179,7,2,2024-07-23,Swing,244,249,102.0,Scheduled,2024-07-23 00:00:00
1180,20,20,2024-07-24,Swing,61,52,85.2,Scheduled,2024-07-24 00:00:00
1181,13,13,2024-07-24,Night,355,362,102.0,Delayed,2024-07-24 00:00:00
1182,5,25,2024-07-24,Day,175,178,101.7,Completed,2024-07-24 00:00:00
1183,1,16,2024-07-24,Day,403,379,94.0,In Progress,2024-07-24 00:00:00
1184,1,19,2024-07-24,Swing,317,321,101.3,Completed,2024-07-24 00:00:00
1185,18,14,2024-07-24,Day,190,186,97.9,Completed,2024-07-24 00:00:00
1186,1,26,2024-07-25,Swing,160,145,90.6,In Progress,2024-07-25 00:00:00
1187,10,10,2024-07-25,Night,323,324,100.3,Delayed,2024-07-25 00:00:00
1188,7,20,2024-07-25,Night,405,386,95.3,Completed,2024-07-25 00:00:00
1189,20,24,2024-07-25,Day,174,164,94.3,Delayed,2024-07-25 00:00:00
1190,11,30,2024-07-26,Night,145,127,87.6,Completed,2024-07-26 00:00:00
1191,11,24,2024-07-26,Swing,401,370,92.3,In Progress,2024-07-26 00:00:00
1192,4,7,2024-07-26,Night,211,221,104.7,Completed,2024-07-26 00:00:00
1193,1,7,2024-07-26,Swing,344,358,104.1,Delayed,2024-07-26 00:00:00
1194,8,14,2024-07-26,Swing,491,433,88.2,Delayed,2024-07-26 00:00:00
1195,18,23,2024-07-26,Swing,337,347,103.0,Completed,2024-07-26 00:00:00
1196,7,5,2024-07-27,Day,499,480,96.2,Delayed,2024-07-27 00:00:00
1197,8,14,2024-07-27,Swing,58,49,84.5,Scheduled,2024-07-27 00:00:00
1198,14,14,2024-07-27,Swing,236,225,95.3,Delayed,2024-07-27 00:00:00
1199,9,4,2024-07-27,Swing,270,269,99.6,Completed,2024-07-27 00:00:00
1200,5,2,2024-07-27,Swing,301,302,100.3,Completed,2024-07-27 00:00:00
1201,12,29,2024-07-27,Day,104,97,93.3,Delayed,2024-07-27 00:00:00
1202,4,9,2024-07-28,Swing,296,275,92.9,Delayed,2024-07-28 00:00:00
1203,4,4,2024-07-28,Night,204,173,84.8,In Progress,2024-07-28 00:00:00
1204,12,15,2024-07-28,Day,179,180,100.6,Delayed,2024-07-28 00:00:00
1205,7,23,2024-07-28,Swing,107,106,99.1,Completed,2024-07-28 00:00:00
1206,13,4,2024-07-28,Day,87,81,93.1,In Progress,2024-07-28 00:00:00
1207,7,29,2024-07-28,Swing,247,255,103.2,Completed,2024-07-28 00:00:00
1208,13,24,2024-07-29,Night,314,305,97.1,Completed,2024-07-29 00:00:00
1209,11,23,2024-07-29,Night,450,412,91.6,In Progress,2024-07-29 00:00:00
1210,9,6,2024-07-29,Night,244,254,104.1,Scheduled,2024-07-29 00:00:00
1211,9,30,2024-07-30,Day,176,162,92.0,Scheduled,2024-07-30 00:00:00
1212,9,26,2024-07-30,Day,281,243,86.5,Completed,2024-07-30 00:00:00
1213,9,21,2024-07-30,Night,198,203,102.5,In Progress,2024-07-30 00:00:00
1214,19,12,2024-07-30,Night,193,202,104.7,Scheduled,2024-07-30 00:00:00
1215,1,8,2024-07-30,Day,453,423,93.4,Completed,2024-07-30 00:00:00
1216,14,21,2024-07-30,Day,97,94,96.9,Completed,2024-07-30 00:00:00
1217,8,17,2024-07-30,Swing,304,305,100.3,Delayed,2024-07-30 00:00:00
1218,4,21,2024-07-31,Night,186,183,98.4,Scheduled,2024-07-31 00:00:00
1219,7,13,2024-07-31,Night,430,440,102.3,Completed,2024-07-31 00:00:00
1220,2,19,2024-07-31,Swing,323,298,92.3,Scheduled,2024-07-31 00:00:00
1221,19,7,2024-07-31,Swing,60,62,103.3,Completed,2024-07-31 00:00:00
1222,19,3,2024-07-31,Swing,449,445,99.1,In Progress,2024-07-31 00:00:00
1223,3,7,2024-07-31,Swing,66,63,95.5,In Progress,2024-07-31 00:00:00
1224,17,21,2024-08-01,Swing,173,156,90.2,Delayed,2024-08-01 00:00:00
1225,16,27,2024-08-01,Swing,189,167,88.4,Completed,2024-08-01 00:00:00
1226,6,26,2024-08-01,Swing,57,56,98.2,Delayed,2024-08-01 00:00:00
1227,11,29,2024-08-02,Night,414,406,98.1,Completed,2024-08-02 00:00:00
1228,20,12,2024-08-02,Swing,206,208,101.0,In Progress,2024-08-02 00:00:00
1229,14,19,2024-08-02,Swing,363,362,99.7,In Progress,2024-08-02 00:00:00
1230,16,27,2024-08-02,Night,120,122,101.7,In Progress,2024-08-02 00:00:00
1231,16,11,2024-08-02,Day,482,451,93.6,Delayed,2024-08-02 00:00:00
1232,3,21,2024-08-03,Swing,56,48,85.7,Completed,2024-08-03 00:00:00
1233,19,22,2024-08-03,Swing,188,171,91.0,In Progress,2024-08-03 00:00:00
1234,11,22,2024-08-03,Day,349,309,88.5,Scheduled,2024-08-03 00:00:00
1235,6,14,2024-08-04,Swing,158,151,95.6,Delayed,2024-08-04 00:00:00
1236,3,22,2024-08-04,Night,360,341,94.7,Completed,2024-08-04 00:00:00
1237,1,15,2024-08-04,Night,77,66,85.7,Completed,2024-08-04 00:00:00
1238,20,10,2024-08-04,Night,114,112,98.2,In Progress,2024-08-04 00:00:00
1239,3,24,2024-08-04,Night,279,259,92.8,Completed,2024-08-04 00:00:00
1240,19,10,2024-08-04,Night,70,71,101.4,In Progress,2024-08-04 00:00:00
1241,10,6,2024-08-04,Night,96,95,99.0,Completed,2024-08-04 00:00:00
1242,5,26,2024-08-04,Night,210,208,99.0,Completed,2024-08-04 00:00:00
1243,18,26,2024-08-05,Swing,159,150,94.3,In Progress,2024-08-05 00:00:00
1244,16,19,2024-08-05,Night,490,456,93.1,Completed,2024-08-05 00:00:00
1245,5,14,2024-08-05,Swing,387,345,89.1,Scheduled,2024-08-05 00:00:00
1246,16,4,2024-08-05,Day,190,185,97.4,In Progress,2024-08-05 00:00:00
1247,3,27,2024-08-05,Night,315,303,96.2,Scheduled,2024-08-05 00:00:00
1248,17,26,2024-08-05,Night,69,67,97.1,In Progress,2024-08-05 00:00:00
1249,1,16,2024-08-05,Night,87,90,103.4,Delayed,2024-08-05 00:00:00
1250,14,4,2024-08-05,Day,111,96,86.5,In Progress,2024-08-05 00:00:00
1251,3,4,2024-08-06,Night,181,163,90.1,Delayed,2024-08-06 00:00:00
1252,19,15,2024-08-06,Swing,173,149,86.1,In Progress,2024-08-06 00:00:00
1253,10,28,2024-08-06,Swing,138,137,99.3,Completed,2024-08-06 00:00:00
1254,17,30,2024-08-06,Night,424,429,101.2,In Progress,2024-08-06 00:00:00
1255,16,24,2024-08-06,Night,413,366,88.6,Scheduled,2024-08-06 00:00:00
1256,16,15,2024-08-06,Day,199,191,96.0,Completed,2024-08-06 00:00:00
1257,4,21,2024-08-07,Day,336,323,96.1,In Progress,2024-08-07 00:00:00
1258,4,6,2024-08-07,Day,174,153,87.9,Delayed,2024-08-07 00:00:00
1259,6,25,2024-08-07,Day,474,405,85.4,Scheduled,2024-08-07 00:00:00
1260,19,2,2024-08-07,Night,297,286,96.3,Scheduled,2024-08-07 00:00:00
1261,1,5,2024-08-07,Night,390,363,93.1,Scheduled,2024-08-07 00:00:00
1262,7,18,2024-08-07,Day,234,241,103.0,Delayed,2024-08-07 00:00:00
1263,14,10,2024-08-08,Swing,234,220,94.0,Delayed,2024-08-08 00:00:00
1264,1,27,2024-08-08,Day,118,123,104.2,Completed,2024-08-08 00:00:00
1265,16,1,2024-08-08,Night,399,418,104.8,Delayed,2024-08-08 00:00:00
1266,15,2,2024-08-08,Day,481,503,104.6,Scheduled,2024-08-08 00:00:00
1267,17,21,2024-08-08,Night,316,317,100.3,Scheduled,2024-08-08 00:00:00
1268,14,25,2024-08-08,Night,415,411,99.0,Completed,2024-08-08 00:00:00
1269,2,19,2024-08-08,Night,134,114,85.1,Completed,2024-08-08 00:00:00
1270,20,5,2024-08-08,Night,189,179,94.7,Scheduled,2024-08-08 00:00:00
1271,15,28,2024-08-09,Swing,419,381,90.9,Completed,2024-08-09 00:00:00
1272,2,28,2024-08-09,Swing,365,340,93.2,In Progress,2024-08-09 00:00:00
1273,11,13,2024-08-09,Swing,394,402,102.0,Scheduled,2024-08-09 00:00:00
1274,13,12,2024-08-09,Night,118,110,93.2,In Progress,2024-08-09 00:00:00
1275,17,6,2024-08-09,Night,95,95,100.0,Completed,2024-08-09 00:00:00
1276,9,16,2024-08-09,Swing,278,291,104.7,Delayed,2024-08-09 00:00:00
1277,2,7,2024-08-10,Swing,51,52,102.0,In Progress,2024-08-10 00:00:00
1278,5,2,2024-08-10,Day,441,386,87.5,Scheduled,2024-08-10 00:00:00
1279,8,2,2024-08-10,Day,141,131,92.9,Completed,2024-08-10 00:00:00
1280,9,12,2024-08-10,Day,482,481,99.8,In Progress,2024-08-10 00:00:00
1281,1,20,2024-08-10,Night,276,246,89.1,Completed,2024-08-10 00:00:00
1282,9,25,2024-08-11,Day,435,437,100.5,Scheduled,2024-08-11 00:00:00
1283,14,17,2024-08-11,Swing,166,152,91.6,Completed,2024-08-11 00:00:00
1284,15,13,2024-08-11,Night,381,335,87.9,Scheduled,2024-08-11 00:00:00
1285,11,23,2024-08-11,Night,238,208,87.4,Completed,2024-08-11 00:00:00
1286,19,19,2024-08-11,Day,296,296,100.0,Completed,2024-08-11 00:00:00
1287,7,13,2024-08-11,Night,418,422,101.0,Scheduled,2024-08-11 00:00:00
1288,16,14,2024-08-12,Day,156,138,88.5,Completed,2024-08-12 00:00:00
1289,18,12,2024-08-12,Night,182,159,87.4,Scheduled,2024-08-12 00:00:00
1290,17,8,2024-08-12,Swing,131,131,100.0,Completed,2024-08-12 00:00:00
1291,8,16,2024-08-12,Night,452,459,101.5,Completed,2024-08-12 00:00:00
1292,19,7,2024-08-12,Day,145,133,91.7,Completed,2024-08-12 00:00:00
1293,16,27,2024-08-12,Night,169,171,101.2,Completed,2024-08-12 00:00:00
1294,19,10,2024-08-12,Day,53,50,94.3,Completed,2024-08-12 00:00:00
1295,15,1,2024-08-13,Swing,67,59,88.1,Completed,2024-08-13 00:00:00
1296,7,22,2024-08-13,Day,147,131,89.1,Delayed,2024-08-13 00:00:00
1297,18,9,2024-08-13,Swing,465,443,95.3,Scheduled,2024-08-13 00:00:00
1298,3,5,2024-08-13,Swing,374,375,100.3,Scheduled,2024-08-13 00:00:00
1299,1,9,2024-08-13,Swing,330,321,97.3,Completed,2024-08-13 00:00:00
1300,12,25,2024-08-14,Night,101,97,96.0,Completed,2024-08-14 00:00:00
1301,19,22,2024-08-14,Swing,294,305,103.7,Delayed,2024-08-14 00:00:00
1302,13,10,2024-08-14,Swing,58,59,101.7,In Progress,2024-08-14 00:00:00
1303,5,4,2024-08-14,Swing,207,188,90.8,Scheduled,2024-08-14 00:00:00
1304,8,15,2024-08-14,Night,390,385,98.7,Completed,2024-08-14 00:00:00
1305,11,7,2024-08-14,Night,272,246,90.4,Completed,2024-08-14 00:00:00
1306,20,14,2024-08-15,Night,471,442,93.8,Delayed,2024-08-15 00:00:00
1307,9,24,2024-08-15,Day,235,228,97.0,Delayed,2024-08-15 00:00:00
1308,19,2,2024-08-15,Day,334,298,89.2,Delayed,2024-08-15 00:00:00
1309,20,15,2024-08-15,Night,283,275,97.2,Delayed,2024-08-15 00:00:00
1310,7,3,2024-08-15,Night,491,438,89.2,In Progress,2024-08-15 00:00:00
1311,4,20,2024-08-15,Night,61,54,88.5,In Progress,2024-08-15 00:00:00
1312,14,12,2024-08-15,Swing,437,422,96.6,Completed,2024-08-15 00:00:00
1313,1,5,2024-08-15,Swing,398,392,98.5,Completed,2024-08-15 00:00:00
1314,17,13,2024-08-16,Night,273,255,93.4,Completed,2024-08-16 00:00:00
