File,LineNumber,Match,LineText
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Customer Shipments.md,262,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\EX and NRE Special Charges (20211208).md,4,"INVOICE_ID","SELECT R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\EX and NRE Special Charges (20211208).md,16,"INVOICE_ID","	ON R.INVOICE_ID = RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Full Record Contractor.md,126,"INVOICE_ID","--, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Full Record Contractor.md,202,"INVOICE_ID","--	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,95,"INVOICE_ID","    [INVOICE_ID] [nvarchar](15) NULL,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,572,"INVOICE_ID","    ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,593,"invoice_id","	--		on rl2.invoice_id = r2.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,640,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,697,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,712,"INVOICE_ID","    , RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,769,"INVOICE_ID","    ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,789,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,845,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,855,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,909,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,929,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,983,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1002,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1056,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1125,"INVOICE_ID","	, CMB.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1140,"INVOICE_ID","		WHEN CMB.INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1141,"INVOICE_ID","		WHEN CMB.INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1186,"INVOICE_ID","		CHARGE ALLLOCATIONS LANDING ON INVOICE_ID, INV_LINE FOR PACKLIST"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1240,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1241,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1247,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1248,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1254,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1255,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1261,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1262,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1323,"INVOICE_ID","           ,[INVOICE_ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1380,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM' OR INVOICE_ID LIKE '%DM' THEN 'DM/CM'"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1399,"INVOICE_ID"," ,MRG.PACKLIST_ID ,MRG.TRANSACTION_ID ,MRG.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1481,"invoice_id","	,rl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1487,"invoice_id","	,count(distinct rl.invoice_id) ct_invoices"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1510,"invoice_id","	on rl.invoice_id = r.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1527,"invoice_id","			on rl2.invoice_id = r2.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1537,"invoice_id","	, rl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1548,"invoice_id",", rl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1560,"invoice_id","12/12/2019	William Thompson	rl.line_no (inv_line) and invoice_id used to land charges/refunded chgs"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1572,"invoice_id","	,invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1573,"INVOICE_ID","	,max(INVOICE_ID) max_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1574,"INVOICE_ID","	,min(INVOICE_ID) min_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1579,"invoice_id","	, count(distinct invoice_id) ct"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1586,"invoice_id","	, invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1593,"invoice_id","	, invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1819,"invoice_id","	,f2.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1820,"invoice_id","	,f2.max_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1821,"invoice_id","	,f2.min_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1854,"invoice_id","	cust_order_id,col_line,packlist_id,invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1869,"invoice_id","	,level_1.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1886,"invoice_id","		, rl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1915,"INVOICE_ID","		--and rl.INVOICE_ID = sl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1917,"invoice_id","		on rl.invoice_id = r.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1922,"INVOICE_ID","	   AND F22.INVOICE_ID = rl.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1939,"invoice_id","			and rl.invoice_id 		=   f2.invoice_id 	"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,1979,"invoice_id","	, rl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2021,"invoice_id","	on rl.invoice_id = r.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2027,"INVOICE_ID","   AND a4.INVOICE_ID = rl.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2031,"invoice_id","order by col.cust_order_id, col.line_no, rl.invoice_id, sl.packlist_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2098,"invoice_id",", invoice_id  nvarchar(15) null"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2109,"invoice_id","	   and trgt.invoice_id = src.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2116,"invoice_id","	, invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2142,"invoice_id","	, invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2174,"invoice_ID","	 CASE WHEN $Action = 'INSERT' THEN inserted.invoice_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2175,"invoice_ID","		 ELSE deleted.invoice_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2232,"invoice_id",", invoice_id  nvarchar(15) null"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2249,"invoice_id","	,agg.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2250,"invoice_id","	,agg.max_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2251,"invoice_id","	,agg.min_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2272,"invoice_id","	,a4.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2273,"invoice_id","	,a4.max_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2274,"invoice_id","	,a4.min_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2290,"INVOICE_ID","order by CUST_ORDER_ID, INVOICE_ID, col_line"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2297,"invoice_id","	,a4.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2298,"invoice_id","	,a4.max_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2299,"invoice_id","	,a4.min_invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2317,"INVOICE_ID","	and a4.INVOICE_ID = #agg.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2335,"invoice_id","and trgt.invoice_id = src.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2354,"invoice_ID","	 CASE WHEN $Action = 'INSERT' THEN inserted.invoice_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2355,"invoice_ID","		 ELSE deleted.invoice_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2398,"invoice_id","			,d4.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2404,"invoice_id","	group by d4.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2407,"invoice_id","			,d4.invoice_id "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2413,"invoice_id","	and t.invoice_id = x.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2448,"invoice_id","    and CMB.invoice_id = i2.invoice_id "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2493,"INVOICE_ID","	,[INVOICE_ID] ,[INV_LINE] ,[PART_ID] ,[SHIP_SHORT] ,[TRACE_ID] "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2512,"INVOICE_ID","	,[TRANSACTION_ID] ,[INVOICE_ID] ,[INV_LINE] ,[PART_ID] ,[SHIP_SHORT]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\GM CleanUp.md,2525,"INVOICE_ID","  order by [CUST_ORDER_ID],INVOICE_ID,COL_LINE"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190805).md,174,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190805).md,219,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190805).md,263,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190805).md,377,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190805).md,497,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190806).md,175,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190806).md,220,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190806).md,264,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190806).md,381,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20190806).md,504,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,112,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,165,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,227,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,294,"INVOICE_ID","	, CMB.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,338,"INVOICE_ID","		WHEN CMB.INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,339,"INVOICE_ID","		WHEN CMB.INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,368,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,369,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,375,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Utilities\Python Utilities\Output1\Shared_SQL_Files\Shared_SQL_Files_Treffert\Gross Margin Report (Luke - updated 20210115).md,376,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
